Date,ASEAN_Indonesia_Index,ASEAN_Indonesia_Volume,ASEAN_Thailand_Index,ASEAN_Thailand_Volume,ASEAN_Malaysia_Index,ASEAN_Malaysia_Volume,ASEAN_Philippines_Index,ASEAN_Philippines_Volume,ASEAN_Singapore_Index,ASEAN_Singapore_Volume,Global_S&P500_Index,Global_S&P500_Volume,Global_NASDAQ_Index,Global_NASDAQ_Volume,Global_DOW_Index,Global_DOW_Volume,Global_FTSE_Index,Global_FTSE_Volume,Global_DAX_Index,Global_DAX_Volume,Global_CAC40_Index,Global_CAC40_Volume,Global_NIKKEI_Index,Global_NIKKEI_Volume,Global_HSI_Index,Global_HSI_Volume,Global_CSI300_Index,Global_CSI300_Volume,Global_KOSPI_Index,Global_KOSPI_Volume,Global_ASX200_Index,Global_ASX200_Volume,Global_SENSEX_Index,Global_SENSEX_Volume,ETF_Indonesia,ETF_Indonesia_Volume,ETF_Thailand,ETF_Thailand_Volume,ETF_Malaysia,ETF_Malaysia_Volume,ETF_Philippines,ETF_Philippines_Volume,ETF_Singapore,ETF_Singapore_Volume,ETF_Vietnam,ETF_Vietnam_Volume,Currency_Indonesia,Currency_Thailand,Currency_Malaysia,Currency_Philippines,Currency_Singapore,Currency_Vietnam,Currency_Euro,Currency_GBP,Currency_JPY,Currency_CNY
2017-02-09 00:00:00+00:00,5372.0771484375,258337100.0,1583.25,9952800.0,1688.5,147374200.0,7250.7958984375,109500.0,3079.9599609375,256132900.0,2307.8701171875,3681600000.0,5715.18017578125,1948120000.0,20172.400390625,325310000.0,7229.5,781741400.0,11642.8603515625,106780800.0,4826.240234375,100798200.0,18907.669921875,130500000.0,23525.140625,2741007400.0,,,2065.8798828125,236000.0,5664.60009765625,0.0,28329.69921875,10200.0,21.120277404785156,592300.0,62.38315200805664,163600.0,22.093639373779297,329600.0,31.323335647583008,107200.0,15.988188743591309,402000.0,12.447458267211914,161400.0,13302.0,35.02000045776367,4.436999797821045,49.750999450683594,1.416409969329834,22347.0,1.0692213773727417,1.252803087234497,111.9520034790039,6.872499942779541
2017-02-10 00:00:00+00:00,5371.6689453125,167200000.0,1585.239990234375,9296400.0,1698.93994140625,170180600.0,7233.35009765625,138500.0,3100.389892578125,339784100.0,2316.10009765625,3496600000.0,5734.1298828125,1867270000.0,20269.369140625,312230000.0,7258.7998046875,875649700.0,11666.9697265625,76846100.0,4828.31982421875,122653200.0,19378.9296875,149400000.0,23574.98046875,2143167300.0,,,2075.080078125,314700.0,5720.60009765625,0.0,28334.25,13700.0,21.137161254882812,451000.0,62.54682540893555,114600.0,22.19866943359375,410000.0,31.34168815612793,100400.0,16.068313598632812,459900.0,12.447458267211914,202300.0,13288.0,35.060001373291016,4.436299800872803,49.7400016784668,1.4217400550842285,22266.0,1.0658594369888306,1.2498124837875366,113.43399810791016,6.868599891662598
2017-02-13 00:00:00+00:00,5409.55615234375,182414000.0,1585.239990234375,9296400.0,1710.239990234375,137985100.0,7292.79443359375,86100.0,3111.6298828125,283254300.0,2328.25,3352370000.0,5763.9599609375,1843480000.0,20412.16015625,314620000.0,7278.89990234375,645414300.0,11774.4296875,76660400.0,4888.18994140625,102000800.0,19459.150390625,117900000.0,23710.98046875,1990274600.0,,,2078.64990234375,289700.0,5760.7001953125,0.0,28351.619140625,9400.0,21.255338668823242,296000.0,62.61229705810547,76900.0,22.29619598388672,510700.0,31.543533325195312,113000.0,16.0610294342041,510600.0,12.728704452514648,289700.0,13335.0,35.06999969482422,4.44980001449585,49.904998779296875,1.4232300519943237,22398.0,1.061954379081726,1.2484550476074219,113.91400146484375,6.895199775695801
2017-02-14 00:00:00+00:00,5380.669921875,142907500.0,1572.239990234375,9328800.0,1708.9000244140625,147976400.0,7204.9873046875,110800.0,3072.469970703125,238576100.0,2337.580078125,3528040000.0,5782.56982421875,1952370000.0,20504.41015625,356580000.0,7268.60009765625,756312200.0,11771.8095703125,70471800.0,4895.81982421875,95785900.0,19238.98046875,142800000.0,23703.009765625,1957113500.0,,,2074.570068359375,332400.0,5755.2001953125,0.0,28339.310546875,11700.0,21.086509704589844,435000.0,61.8184814453125,167000.0,22.266189575195312,605200.0,31.204063415527344,140400.0,15.87893009185791,795800.0,12.71056079864502,269200.0,13323.0,35.060001373291016,4.447500228881836,49.78799819946289,1.4232300519943237,22478.0,1.059849739074707,1.2523010969161987,113.70500183105469,6.879499912261963
2017-02-15 00:00:00+00:00,5380.669921875,142907500.0,1573.3699951171875,13544100.0,1709.7900390625,149880800.0,7172.45556640625,185000.0,3088.47998046875,355252600.0,2349.25,3785870000.0,5819.43994140625,2094140000.0,20611.859375,384380000.0,7302.39990234375,716447200.0,11793.9296875,86209800.0,4924.85986328125,96447600.0,19437.98046875,142800000.0,23994.869140625,3843901700.0,,,2083.860107421875,338000.0,5809.10009765625,0.0,28155.560546875,17800.0,21.103391647338867,492800.0,62.006710052490234,84000.0,22.311201095581055,611700.0,31.04808235168457,351600.0,15.95176887512207,262100.0,12.7831392288208,169700.0,13321.0,34.999000549316406,4.446499824523926,49.73699951171875,1.4200899600982666,22319.0,1.0578316450119019,1.2470382452011108,114.3010025024414,6.866799831390381
2017-02-16 00:00:00+00:00,5377.998046875,218393700.0,1576.050048828125,10650600.0,1707.5899658203125,143469200.0,7281.37744140625,132900.0,3096.68994140625,297011000.0,2347.219970703125,3675900000.0,5814.89990234375,1945600000.0,20619.76953125,354120000.0,7277.89990234375,684054500.0,11757.240234375,74134300.0,4899.4599609375,91475500.0,19347.529296875,137800000.0,24107.69921875,3806666400.0,,,2081.840087890625,330500.0,5816.2998046875,0.0,28301.26953125,9700.0,20.93456268310547,560400.0,61.89212417602539,244300.0,22.17616081237793,528100.0,31.139835357666016,417500.0,15.95176887512207,305700.0,12.610761642456055,258900.0,13316.0,34.9900016784668,4.450500011444092,49.808998107910156,1.41812002658844,22305.0,1.0607378482818604,1.2469760179519653,114.11199951171875,6.8684000968933105
2017-02-17 00:00:00+00:00,5350.93212890625,179271900.0,1577.8399658203125,9605700.0,1707.6800537109375,158163900.0,7242.927734375,182500.0,3107.64990234375,268111900.0,2351.159912109375,3516830000.0,5838.580078125,1879030000.0,20624.05078125,340620000.0,7300.0,801785200.0,11757.01953125,89889600.0,4867.580078125,102966800.0,19234.619140625,143600000.0,24033.740234375,2302691000.0,,,2080.580078125,301500.0,5805.7998046875,0.0,28468.75,15000.0,20.74041175842285,1382200.0,62.21946334838867,141100.0,22.236181259155273,290100.0,30.873767852783203,419000.0,16.024608612060547,297300.0,12.610761642456055,194200.0,13321.0,34.98699951171875,4.451000213623047,49.82600021362305,1.4164899587631226,22483.0,1.0672245025634766,1.2489228248596191,113.30500030517578,6.85260009765625
2017-02-20 00:00:00+00:00,5359.2880859375,107921200.0,1578.469970703125,10880500.0,1712.5799560546875,109312900.0,7279.318359375,99700.0,3096.68994140625,208265200.0,2351.159912109375,3516830000.0,5838.580078125,1879030000.0,20624.05078125,340620000.0,7299.89990234375,635938500.0,11827.6201171875,54693400.0,4864.990234375,68415900.0,19251.080078125,98900000.0,24146.080078125,1936955000.0,,,2084.389892578125,297200.0,5795.10009765625,0.0,28661.580078125,8900.0,20.74041175842285,1382200.0,62.21946334838867,141100.0,22.236181259155273,290100.0,30.873767852783203,419000.0,16.024608612060547,297300.0,12.610761642456055,194200.0,13350.0,34.9900016784668,4.45550012588501,50.10200119018555,1.418370008468628,22464.0,1.062665343284607,1.2433944940567017,112.91100311279297,6.8557000160217285
2017-02-21 00:00:00+00:00,5340.990234375,209661500.0,1564.4200439453125,11678600.0,1706.550048828125,120071400.0,7280.80810546875,99400.0,3094.18994140625,240054000.0,2365.3798828125,3587520000.0,5865.9501953125,1940110000.0,20743.0,336880000.0,7274.7998046875,896954200.0,11967.490234375,75495100.0,4888.759765625,83739300.0,19381.439453125,100700000.0,23963.630859375,1839886700.0,,,2102.929931640625,292500.0,5791.0,0.0,28761.58984375,8400.0,20.791061401367188,897900.0,61.62208557128906,72200.0,22.266189575195312,404100.0,31.011390686035156,158800.0,15.959053039550781,834600.0,12.647053718566895,209800.0,13347.0,35.013999938964844,4.454999923706055,50.30500030517578,1.4187400341033936,22469.0,1.0609403848648071,1.2473337650299072,113.27999877929688,6.8780999183654785
2017-02-22 00:00:00+00:00,5358.68310546875,189512900.0,1572.0400390625,10215400.0,1708.0799560546875,161353800.0,7302.572265625,178000.0,3122.199951171875,308219500.0,2362.820068359375,3473170000.0,5860.6298828125,1874710000.0,20775.599609375,310530000.0,7302.2998046875,1146291800.0,11998.58984375,91868800.0,4895.8798828125,99237500.0,19379.869140625,156700000.0,24201.9609375,2230148000.0,,,2106.610107421875,312200.0,5805.10009765625,0.0,28864.7109375,16300.0,20.782621383666992,1364600.0,61.94124221801758,125700.0,22.281192779541016,286400.0,31.112308502197266,133000.0,16.206708908081055,547200.0,12.574472427368164,196600.0,13358.0,35.012001037597656,4.451300144195557,50.125999450683594,1.4201799631118774,22334.0,1.0542073249816895,1.248704433441162,113.66899871826172,6.882599830627441
